tau,label,pca1,pca2
42,0,-0.052220564,-2.1682987
42,0,-0.37421373,1.0109818
42,0,0.00401257,0.8983772
42,0,-0.27040076,0.8779166
42,0,-0.39994568,3.0863843
42,0,-1.6731572,0.254048
42,0,-2.3733468,0.074009895
42,0,-0.84954816,-1.0594463
42,0,0.5325662,5.2328815
42,0,-1.0407395,2.9558802
42,0,1.2098165,1.026521
42,1,-1.7755504,-0.8213576
42,0,-0.98079395,-0.8388108
42,0,-0.44745973,-1.8507731
42,0,0.519015,6.777553
42,0,0.293781,3.1870313
42,0,-0.8662597,3.857452
42,0,-1.9194117,-0.9871818
42,0,-0.12127843,-1.0371749
42,0,-1.7255175,0.25560176
42,0,-0.4974483,3.310676
42,1,-1.8411086,-0.9377664
42,0,-1.9822795,0.15226495
42,0,-2.4201221,-1.1814038
42,0,-2.7114656,1.8925648
42,0,-2.4548373,0.4215678
42,0,-1.7947512,0.3993075
42,0,-2.84739,-1.0400326
42,0,-0.03148239,0.23042345
42,0,-0.36301956,-1.329625
42,0,-2.8264928,-0.51938796
42,0,-2.0691786,-0.07138038
42,0,-0.9162111,-0.96706784
42,0,-0.23851877,1.8459773
42,0,-0.18153365,0.14001894
42,0,10.398609,-0.95639086
42,1,-1.8330665,-1.0969405
42,0,-1.4750488,0.8135586
42,0,-1.203485,-1.6118109
42,1,-2.008969,-1.3412217
42,0,-0.94799334,-2.7620378
42,0,-1.0206954,0.6821568
42,0,-2.1047869,0.12962806
42,0,-0.60868704,-1.6928108
42,0,-1.3934474,-0.046901464
42,0,-0.6220291,-2.15088
42,0,18.195854,-2.3376575
42,0,-1.291368,1.4393511
42,1,-1.8505001,0.28549194
42,0,-0.8322492,-1.1041502
42,1,1.0486171,1.3596554
42,0,-0.77657104,-0.9058107
42,0,-0.104762904,-0.31542158
42,1,-1.8857012,-1.736867
42,0,5.0630856,-4.0882254
42,0,1.022114,3.5715284
42,0,-1.4298749,1.8506622
42,0,-0.88373345,-1.0089225
42,1,-1.0034876,0.3205626
42,0,-0.7324369,-3.5033855
42,0,3.8103683,14.419928
42,0,3.2258668,0.38097572
42,0,7.454571,-3.7810662
42,0,-2.1495678,-0.23975515
42,0,-1.2571962,-1.0410867
42,0,-1.2189684,-3.07119
42,0,-0.57076097,-0.03129685
42,0,10.399373,-0.8065945
42,0,26.003534,-2.8637104
42,0,10.359693,-1.1545484
42,0,10.531137,-1.3345324
42,0,10.498404,-1.2169186
42,0,-1.3482342,-2.4743779
42,0,-1.5902798,-0.20442986
42,0,1.2369671,-1.4614213
42,0,-1.8576322,0.17225671
42,1,-1.9564161,-1.5078272
42,0,-1.1800435,3.1771407
42,0,-1.0230343,3.0208
42,0,-0.18516174,3.08568
42,0,-0.77992344,-1.079582
42,0,-1.8432715,0.57030094
42,0,25.914476,-2.8782318
42,1,-1.8152416,-1.0527551
42,0,0.5567006,1.5951278
42,0,-0.7421881,0.48360813
42,0,0.21976697,0.65818
42,0,-0.6024531,3.0349784
42,0,-1.7203281,0.13320732
42,0,-1.8100104,0.47539496
42,0,-0.50700784,1.530051
42,0,-0.07208145,-1.6570824
42,0,4.3113923,-0.6633142
42,0,-1.0080822,-2.9100084
42,0,-0.52299786,-0.8925128
42,1,-1.9961755,-1.7831688
42,0,-1.2718008,-1.3239957
42,0,-1.7796631,1.3783717
42,0,-0.6357975,-3.248692
42,0,4.173714,14.918203
42,0,-1.3033109,-0.31055486
42,0,-1.119746,2.153174
42,0,0.5957891,-1.8321528
42,0,-0.87211436,-1.6258385
42,0,0.22517249,-0.09033537
42,0,-0.4348653,3.1987243
42,0,0.48456788,3.5981975
42,0,7.385901,-4.4819407
42,0,6.1515107,13.9259205
42,0,0.3036182,-0.22254765
42,0,-0.91210675,6.034912
42,0,-0.665514,2.7823863
42,0,-1.0924644,-2.1914976
42,0,0.98754555,3.5063748
42,0,5.226313,13.344984
42,0,-0.34243733,2.2899806
42,0,-0.77568406,-1.2358541
42,0,0.5489207,4.268793
42,1,-1.7618866,-0.86863196
42,0,2.2927225,3.6221986
42,0,0.02534917,-1.682393
42,0,-0.7947044,-1.5895981
42,0,0.12426828,-1.129573
42,0,2.6107805,-2.7993817
42,0,1.7866263,6.7171445
42,0,0.89769447,-0.55159265
42,0,-0.667341,0.61727536
42,0,1.0705502,1.115382
42,0,-0.27338803,0.19794142
42,1,-1.2032163,-1.4885108
42,0,-1.1179454,-0.38758987
42,0,-0.2855034,1.1109316
42,0,-0.49207312,1.4991186
42,0,-2.7258966,-0.87930506
42,0,-1.3671618,-1.0583516
42,0,-0.68936527,-1.1920341
42,0,-2.1678634,-1.5479567
42,0,-0.43158242,1.2185233
42,0,-0.49012625,-1.6746404
42,0,-0.6213781,3.4829426
42,0,-0.5747751,0.94589615
42,0,-0.5606494,1.7157431
42,0,-0.8217986,2.1433854
42,0,-1.821423,0.07724452
42,0,0.10105789,0.24351466
42,0,-0.7430115,-1.3910094
42,0,-0.96580034,3.012807
42,0,-2.6722636,-0.8948908
42,0,-0.15572116,2.9610186
42,1,-1.9961658,-1.8052218
42,0,0.440826,1.1854022
42,0,3.5974877,2.3633173
42,0,-1.4757521,-1.376411
42,0,-0.7340823,1.4143801
42,0,-0.058262423,9.663824
42,1,-1.923955,-1.8341749
42,0,-2.5436902,0.61450136
42,0,-1.0560627,0.460665
42,0,-0.4095971,-1.3922961
42,0,-0.49673456,0.00049328804
42,0,-0.5943504,-1.1938664
42,0,-2.7793756,-1.2501351
42,0,-2.5181832,-1.0779105
42,0,-2.1486454,0.90927744
42,0,-0.47904214,-1.3547016
42,0,1.3089242,-2.473609
42,0,0.19718525,5.385301
42,0,-1.3026729,-2.3446321
42,1,-1.8411627,-1.5618955
42,0,-0.2868079,0.9169402
42,0,-0.5017934,-0.99404263
42,0,-1.595231,0.16373563
42,0,-0.69605756,-1.6789052
42,0,-2.8068447,-0.763784
42,0,-1.1848376,-1.570881
42,0,-0.19302154,-0.890463
42,0,-0.8935257,0.78932333
42,0,-2.0742817,-0.700974
42,0,-0.4146608,-1.7234306
42,0,0.36220685,5.390068
42,0,-0.21580583,1.6820571
42,0,-1.8094802,1.1138115
42,0,-1.3927987,-0.6325338
42,0,-2.0788815,0.12721014
42,0,-0.90469044,-2.6174788
42,0,29.941582,-6.0727463
42,0,-0.2785213,0.99379253
42,0,18.029123,-5.9096146
42,0,0.013719246,-1.2355326
42,0,-1.4803174,0.4115609
42,0,0.5933703,5.599689
42,0,-0.9416953,2.7493086
42,0,1.2078238,7.140227
42,0,0.83621883,-0.49018735
42,0,0.8029912,-1.5520772
42,0,-0.9044059,-2.1192422
42,0,-1.2687354,0.8664136
42,0,33.918808,2.9751196
42,0,-1.0240406,-0.13984251
42,0,3.9817832,12.762815
42,0,-2.1768026,-0.4129696
42,0,-1.7654958,0.41849554
42,0,-0.578395,-1.4469547
42,0,-2.2490401,0.49891913
42,0,-0.7310256,-1.1496937
42,0,2.046936,-0.93874174
42,0,1.656203,3.9453635
42,0,18.51888,-0.08491075
42,0,1.2522123,2.1141677
42,0,-0.89787424,1.8298187
42,0,-1.6679897,0.27575874
42,0,-0.5389439,4.0932717
42,0,-1.0609446,0.22275126
42,0,0.5729919,1.3225353
42,0,0.99855155,4.404507
42,0,-1.0273077,3.2104511
42,1,-1.8404603,-0.94033253
42,0,-0.47693375,7.2349067
42,0,2.276411,5.773976
42,0,-2.1090763,-0.28588414
42,0,-0.4800408,-1.0186827
42,1,-1.5137,-2.0116506
42,0,1.3841805,-1.2724185
42,0,-1.0673692,1.8209078
42,0,1.6100144,3.18041
42,0,-2.0512578,0.23701906
42,0,-1.8807538,-0.40434337
42,0,-0.70765144,0.043512464
42,0,1.9934249,-0.6100086
42,0,-2.9932127,6.768659
42,0,-0.48490638,-0.29726106
42,0,26.424541,-7.5353904
42,0,-0.71241367,-0.6752721
42,0,1.6851444,0.1742891
42,0,0.88230455,0.8126347
42,0,-2.336168,0.8312986
42,0,-0.5672297,-1.0445523
42,0,6.105752,12.13047
42,0,2.7654037,-2.9217386
42,0,-1.9456398,0.1389041
42,1,-1.901041,-1.2503432
42,0,-2.8934243,0.60068345
42,0,-2.1696658,0.91087747
42,0,-1.7553413,0.2339716
42,0,-0.5015372,-1.55036
42,0,0.059534192,0.3550285
42,1,-1.5682268,-0.571572
42,0,-1.0668696,-1.7138261
42,0,0.8099361,-0.76572037
42,0,8.635824,14.474676
42,1,1.0065248,2.1520286
42,0,6.333943,11.59598
42,0,-0.6082839,-1.8549302
42,0,-1.3487039,0.60670257
42,0,0.6151346,0.24204075
42,0,-0.3804853,-0.8718231
42,0,-1.599061,0.18740523
42,0,-1.1279738,-0.9987449
42,0,-1.6061754,0.81183696
42,0,-0.11860566,-1.3949674
42,0,-2.1466088,-1.1339328
42,0,-0.3012073,-1.5527123
42,0,-1.5565226,0.12536609
42,0,0.78771096,1.1689343
42,0,31.094625,2.3127773
42,0,-1.6110902,0.31942296
42,0,-1.4685075,0.20856476
42,0,-0.94011647,2.3967056
42,1,-1.9062953,-1.4103262
42,0,25.968872,-2.7231274
42,0,-1.4021592,0.1422242
42,0,-0.4278694,-0.67452073
42,0,0.75925153,4.541612
42,0,-0.110337436,6.546264
42,1,-1.6060131,-1.7879009
42,0,2.6228411,7.910541
42,1,-1.7782671,-1.3372608
42,0,0.026665539,3.108941
42,0,-0.2665571,0.055491805
42,0,-0.58075345,1.0113518
42,0,-0.4205698,-1.5077217
42,0,-2.020908,-1.6718704
42,0,-0.9543804,-2.332057
42,0,27.965666,4.0668206
42,0,-0.824479,1.1572163
42,0,1.9660525,7.156839
42,0,13.389786,-4.050626
42,0,26.041162,-2.86288
42,0,0.72709143,1.1563396
42,0,-2.3143287,-0.47310072
42,0,-2.028059,0.33777344
42,0,-1.6099603,-0.13761592
42,0,-1.5941286,0.6122012
42,0,-0.70364594,-2.0098767
42,0,0.30482265,-1.2990209
42,0,-0.50515187,2.2975721
42,0,-1.181118,0.65344393
42,0,-1.9215758,0.13054025
42,0,0.07634002,-0.030052423
42,0,-0.9131156,0.9086654
42,1,-1.9781988,-1.5389575
42,0,-0.814561,-0.8341725
42,0,-1.8048222,-0.07216239
42,0,-2.5118234,0.027906895
42,0,-0.056424666,-1.278477
42,0,0.24208698,-0.74108404
42,0,-0.49558175,3.6763654
42,0,6.9262385,-4.422039
42,0,8.6774645,-1.3423198
42,0,-0.40800878,1.4711568
42,0,-0.85037273,1.764205
42,0,-2.012036,-1.1049808
42,0,20.99301,5.0075846
42,0,0.90673345,3.6752205
42,1,-2.4857779,-1.194035
42,0,1.2087739,-0.5601818
42,0,-0.06567808,-0.26953888
42,0,-0.9003354,-0.44341248
42,0,-1.8251886,-1.5452678
42,0,-0.9396249,-1.8635373
42,0,6.393546,4.0846972
42,0,-1.5731857,0.2817371
42,0,-2.5173132,-0.3152821
42,0,-0.05135103,5.0220423
42,0,0.30368823,0.5004022
42,0,-1.1100144,-1.5749617
42,0,-1.3951693,-0.30767465
42,0,-1.4774683,1.119674
42,1,-2.8037562,-0.75913674
42,0,-0.7838925,-0.92547506
42,0,0.19652578,0.6563426
42,0,-2.3556073,1.0326235
42,0,-1.0442371,-2.2284122
42,0,31.84503,-1.8471253
42,0,-0.33221644,3.1644607
43,0,4.0197864,0.108641185
43,0,-0.25153723,11.048364
43,0,-0.1981189,0.7109893
43,0,4.0927644,0.10390086
43,0,-0.3101595,4.2662196
43,0,0.0999667,-10.860434
43,0,-0.19579014,0.15233558
43,0,5.8259063,2.2591882
43,0,-0.22321719,7.0872774
43,0,-0.16215166,-3.952787
43,0,0.6024706,-0.07663841
43,0,5.4394746,-0.73177856
43,0,-0.045758992,-7.118337
43,0,0.17238891,0.32908043
43,0,0.14435935,1.1608768
43,0,-0.25326923,0.09193954
43,0,-0.024289511,-5.030541
43,0,0.45133904,-2.3314438
43,0,0.3461407,2.4661396
43,0,-0.02972757,3.3792472
43,0,0.084580414,2.1401784
43,0,-0.21960491,7.2262187
43,0,-0.17409743,10.311775
43,0,0.065484576,-11.505211
43,0,0.49367365,2.0558667
43,0,0.19134793,-11.838839
43,0,-0.3008469,10.997725
43,0,-0.16684279,0.21559836
43,0,0.1816872,-0.5286777
43,0,0.08994437,4.659667
43,0,0.04784324,-10.511628
43,0,-0.14367872,-9.607302
43,0,0.012505211,-0.7455722
43,0,-0.22049293,-0.057233512
43,0,5.5138893,0.19399267
43,0,-0.15999097,-8.652247
43,0,-0.16300805,-9.451162
43,0,-0.020860791,6.656675
43,0,-0.15813246,-1.4277503
43,0,4.2707434,0.098492146
43,0,-0.04598016,0.9457974
43,0,5.610614,1.5461729
43,0,-0.23282635,0.082932435
43,0,7.5479474,0.3319566
43,0,-0.12597643,-2.8602512
43,0,0.05125969,2.035318
43,0,-0.26126608,9.884615
43,0,-0.2603456,9.739128
43,0,0.0077255517,-9.518296
43,0,-0.26504678,9.924231
43,0,-0.16641504,-0.18616043
43,0,-0.18801561,9.7056265
43,0,0.060386397,0.8112311
43,0,-0.050544865,6.4337335
43,0,0.06793665,-1.767153
43,0,-0.22584039,-8.631526
43,0,-0.21268466,-9.700781
43,0,0.33247763,-10.712915
43,0,-0.24080044,8.682407
43,0,6.113651,0.091272585
43,0,-0.24753597,10.774388
43,0,-0.12650065,-9.682365
43,0,1.1165166,-11.1824665
43,0,0.21431285,2.971651
43,0,-0.05711402,-7.0431466
43,0,-0.26849338,0.047290176
43,0,-0.046833005,-3.7162693
43,0,-0.028648153,2.118502
43,0,-0.09598211,-9.695559
43,0,-0.186025,-2.865882
43,0,-0.15623152,9.778791
43,0,-0.17086226,11.795126
43,0,5.2580304,0.21474509
43,0,1.0011516,1.6767814
43,0,0.05169765,9.806961
43,0,0.025825806,-10.520247
43,0,-0.22937053,3.9501467
43,0,-0.33689228,-1.9419751
43,0,-0.08012411,-8.778382
43,0,-0.1263922,-3.8916483
43,0,-0.19941133,3.1807857
43,0,-0.1593404,0.15884826
43,0,-0.011411756,-10.408719
43,0,-0.10600947,0.009120893
43,0,-0.14018676,-9.402705
43,0,0.27970636,-11.724005
43,0,-0.22271988,5.481595
43,0,-0.28237158,9.862742
43,0,-0.02654393,-0.02781158
43,0,5.991664,1.5339475
43,0,-0.110928334,-10.1495
43,0,0.17114913,1.3604342
43,0,0.18934932,-11.713165
43,0,0.14938307,-0.6872058
43,0,-0.2368888,0.07343334
43,0,-0.28714415,0.06422721
43,0,7.199609,3.5178468
43,0,0.0141568035,5.870708
43,0,0.8194468,-0.5687649
43,0,-0.16227712,0.30881247
43,0,0.02563671,-11.644927
43,0,-0.27630028,0.0830852
43,0,-0.20856717,0.050100252
43,0,-0.23295006,0.07238272
43,0,0.5093078,-1.7658713
43,0,0.33553472,4.520281
43,0,-0.1582303,9.7883625
43,0,-0.22912264,2.5044355
43,0,-0.19639322,1.4779313
43,0,-0.06783086,4.6589518
43,0,-0.13289435,-5.6714735
43,0,-0.20358458,10.701416
43,0,-0.10601948,7.1431594
43,0,-0.028332643,-4.3704805
43,0,0.71481854,-11.624365
43,0,-0.29332763,11.001026
43,0,0.18344864,0.19910748
43,0,-0.12891972,-3.4782765
43,0,-0.04906483,1.8695623
43,0,0.09132058,-1.2838272
43,0,4.241226,0.10941449
43,0,-0.25404716,-9.468123
43,0,-0.08623964,-8.787257
43,0,-0.24797526,0.13582247
43,0,5.1983285,0.18283401
43,0,-0.20319079,2.053311
43,0,-0.18268356,11.719754
43,0,4.215582,0.10221176
43,0,0.052632384,-3.8721454
43,0,-0.09928345,2.3954685
43,0,-0.2683306,9.742498
43,0,0.047755368,-1.8529357
43,0,0.15865299,-0.031722985
43,0,-0.034119383,-9.680639
43,0,0.55023503,-9.151421
43,0,-0.20104095,11.282065
43,1,-0.10813926,-8.392548
43,0,2.373854,-2.4464474
43,1,-0.032155685,-4.7595377
43,0,-0.24046153,10.8834505
43,0,-0.17717725,-2.6748257
43,0,-0.250181,0.0021810094
43,0,-0.37199312,1.7657881
43,0,-0.003300868,-10.46569
43,0,-0.22553727,-0.3721648
43,0,-0.24034625,7.538956
43,0,-0.1515481,-9.2302885
43,0,-0.18104511,-5.1104684
43,0,0.13207269,3.0633106
43,0,-0.120304644,10.245036
43,0,-0.10058457,0.13159984
43,0,-0.23647022,7.2934837
43,0,-0.053540163,-9.574413
43,0,-0.19951522,-9.127902
43,0,-0.3258085,10.824719
43,0,0.17602462,-9.653256
43,0,0.16573876,-1.506502
43,0,0.4370217,0.09709337
43,0,0.07285371,-0.19628228
43,0,5.065601,0.10207859
43,0,-0.029178195,0.063910656
43,0,0.075714655,-10.602657
43,0,-0.17511635,-5.1044965
43,0,-0.24242395,11.501381
43,0,0.1587578,-10.726961
43,0,-0.24704662,0.035154484
43,0,-0.035844423,-8.8187685
43,0,-0.27822846,9.816554
43,0,-0.13369201,7.1543307
43,0,-0.02885089,0.07580308
43,0,-0.0396678,-9.533816
43,0,0.06436183,-6.3312488
43,0,-0.19926742,9.5318775
43,0,0.0071194097,-8.919454
43,0,-0.08901669,0.11977398
43,0,-0.25106177,0.24583851
43,0,-0.17566329,-10.3911495
43,0,-0.11554612,0.1625807
43,0,0.30092415,-2.9598043
43,0,0.12891239,-7.4857206
43,0,-0.04584204,7.749443
43,0,0.11619636,-2.561949
43,0,247.74875,0.75367427
43,0,0.23601973,6.0900993
43,0,-0.11996055,3.773603
43,0,-0.025980465,1.4443133
43,0,-0.20751727,-2.898777
43,0,-0.15571207,3.2220669
43,0,-0.13630682,1.2982639
43,0,-0.24397805,10.813496
43,0,-0.12904824,-3.4789846
43,0,0.23950589,-11.922437
43,0,-0.07770248,0.1244868
43,0,-0.018709198,0.13456832
43,0,-0.059202034,10.486979
43,0,-0.19726625,-0.007580865
43,0,0.12213933,-9.3667755
43,0,0.22799215,-10.960062
43,0,-0.12568969,-1.8913714
43,0,-0.07300671,6.331773
43,0,-0.14712441,0.32417798
43,0,-0.09522402,-9.642129
43,0,-0.17687267,8.277034
43,0,-0.26189208,0.1493192
43,0,-0.082230456,0.09603114
43,0,-0.1834658,-1.7710238
43,0,-0.21954408,9.708602
43,0,-0.27682143,7.2940416
43,0,0.5271786,-0.09563747
43,0,-0.07836885,-10.478139
43,0,0.11473089,-0.048686378
43,0,-0.15396944,2.4334574
43,0,-0.19812256,9.038606
43,0,0.08992141,1.7476726
43,0,-0.019737683,-9.47174
43,0,-0.07358618,-9.687493
43,0,-0.17391688,0.10699243
43,0,-0.10172077,-9.562091
43,0,0.20616767,-10.907591
43,0,5.540177,1.9327748
43,0,0.120312594,-11.692498
43,0,0.06842504,-10.509018
43,0,-0.094655186,3.0017104
43,0,-0.04543234,-9.638997
43,0,-0.25956523,9.907351
43,0,0.11046726,0.074273095
43,0,-0.07959759,-0.06089124
43,0,0.14309025,-2.2771327
43,0,0.13279161,-4.436745
43,0,4.1605263,0.102371894
43,0,-0.2851041,10.86723
43,0,-0.26815432,9.892028
43,0,0.19543356,0.8328977
43,0,-0.15975815,3.0483592
43,0,-0.098982036,0.35281816
43,0,-0.22581798,8.6570015
43,0,-0.22375679,4.0223446
43,0,-0.16655546,-9.589517
43,0,-0.14113262,-7.743667
43,0,0.019859925,0.075619906
43,0,-0.14827147,-9.662526
43,0,-0.17891684,7.870192
43,0,-0.21864814,0.295202
43,0,-0.115066595,-9.692394
43,0,-0.21322572,9.462153
43,0,-0.11680076,0.20101334
43,0,-0.07762261,0.08421358
43,0,-0.0664752,0.8715405
43,0,0.0022141337,6.507046
43,0,0.09687451,-11.82069
43,0,-0.26109242,8.337037
43,0,-0.025425062,1.3994528
43,0,-0.17131501,-6.9959025
43,0,-0.19618931,10.634955
43,0,4.2981415,0.08465021
43,0,-0.1522963,3.2718444
43,0,0.066236146,-10.566895
43,0,-0.17371514,4.9602275
43,0,0.12796047,10.232092
43,0,0.4438211,2.0924249
43,0,-0.18538971,-4.4271255
43,0,-0.052179456,-2.5144553
43,0,-0.1316627,-7.451786
43,0,-0.1161707,-9.594666
43,0,-0.11023274,-1.8476121
43,0,-0.2598017,9.880544
43,0,0.12083451,-10.732376
43,0,-0.24939644,3.265732
43,0,-0.19054519,0.100220725
43,0,-0.16232242,0.1424315
43,0,-0.30477235,10.808611
43,0,5.739052,1.2854531
43,0,-0.10035285,-9.679116
43,0,1.5841204,-0.2382873
43,0,-0.19217554,-5.735232
43,0,2.558206,-4.1015353
43,1,-0.09147389,0.22014159
43,0,-0.11871476,5.243958
43,0,-0.33898848,4.4215436
43,0,0.06628875,-7.662209
43,0,0.23209068,-11.759657
43,0,0.029695518,-4.006953
43,0,0.011506632,-2.946303
43,0,-0.06358665,-11.241083
43,0,-0.19999763,0.05366618
43,0,-0.039453946,1.3443387
43,0,-0.07814549,-10.101662
43,0,-0.21871075,4.2862053
43,0,1.132403,-0.023988977
43,0,-0.01680801,-8.808903
43,0,-0.14327556,0.49585393
43,0,0.15465292,9.53447
43,0,0.2231654,11.956452
43,0,0.10673522,-0.048008032
43,0,0.7603044,-1.5485421
43,0,-0.19260168,0.0873124
43,0,-0.12597686,0.11406238
43,0,-0.20284478,9.731872
43,0,-0.14421546,0.11210086
43,0,0.55252784,-5.018016
43,0,-0.19625583,9.538496
43,0,-0.10440812,3.6563478
43,0,-0.27461797,9.78962
43,0,0.09205844,2.5129397
43,0,0.53674537,3.1400375
43,0,0.15223351,-0.029868003
43,0,0.10240457,-10.553536
43,0,0.016557626,2.099553
43,0,4.2429957,0.09396151
43,0,0.10156352,-0.011215092
43,0,-0.29056922,2.9734876
43,0,0.9077206,0.21009961
43,0,-0.13604237,3.7581685
43,0,-0.15445915,-8.56024
43,0,-0.3661199,11.660777
43,0,0.28234714,1.5371685
43,0,0.16447228,-0.67101914
43,0,-0.22720818,-2.9086106
43,0,-0.18987763,1.921299
43,0,-0.18861365,5.9650865
43,0,-0.110038444,1.0685849
43,0,-0.099230655,-9.679745
43,0,1.980432,0.34921807
43,0,-0.08528978,-9.692145
43,0,0.19579402,-9.456162
43,0,-0.21094349,12.224335
43,0,0.52123916,-0.13618152
43,0,-0.25246084,4.774245
43,0,-0.261608,9.794598
43,0,-0.056651387,3.477372
43,0,-0.22556499,3.5025082
43,0,-0.17248276,3.8987882
43,0,-0.14536633,-7.3594537
43,0,-0.058694173,0.14672966
43,0,0.089297555,0.14420383
43,0,6.034311,-0.13575499
43,0,-0.18022391,-0.3071358
43,0,-0.22217166,3.7072198
43,0,-0.14792065,-9.583319
43,0,0.12686756,-10.916782
43,0,-0.33756125,8.5915785
43,0,-0.1558066,9.911988
43,0,-0.20003922,-1.9375757
43,0,-0.27498478,3.2195766
43,0,0.011663094,3.0182629
43,0,-0.10080745,-9.656679
43,0,0.13590392,-4.1827703
43,0,-0.17808238,9.747029
43,0,-0.14651352,1.5608189
43,0,1.1317356,-0.066895865
43,0,-0.07827042,-9.683828
43,0,-0.21018702,-1.1164092
43,0,-0.15269798,-10.394395
43,0,-0.028308332,-9.629164
43,0,0.11824074,-3.534719
43,0,-0.24155521,10.377561
43,0,-0.2971151,10.538069
43,0,-0.13451557,-9.545175
43,0,-0.06852345,-9.664437
43,1,-0.2815078,0.1384453
43,0,-0.17761411,10.391762
43,0,-0.14949267,1.2156875
43,0,-0.24625766,9.826866
43,0,0.2820278,-11.917086
43,0,0.34762165,-2.0485535
43,0,-0.24704328,0.074860945
43,0,-0.2572068,0.12103041
43,0,6.818951,0.07372407
43,0,-0.2057547,4.005501
43,0,-0.36335224,4.508241
43,0,-0.24894172,-0.006309829
43,0,-0.116996534,-1.0745134
43,0,-0.123866394,-7.3116145
43,0,-0.30506727,5.7952094
43,0,-0.24802339,0.034965374
43,0,-0.18298243,9.769526
43,0,0.5015803,-1.6557316
43,1,0.016810842,-3.1608527
43,0,-0.25503665,7.2855043
43,0,0.12794343,-0.0466078
43,0,0.04012183,-1.2440122
43,0,-0.1501563,-10.410295
43,0,-0.24004018,9.719805
43,0,-0.14164281,-10.499875
43,0,-0.11776909,0.05816915
43,0,-0.039646395,-3.6495261
43,0,0.08951526,-10.090701
43,0,-0.34646863,11.722523
43,0,0.03545264,-2.9146557
43,0,-0.121179074,0.8748063
43,0,-0.06674613,0.089325026
43,0,0.09915831,-0.029014084
43,0,4.1952825,0.09347214
43,0,4.1395073,0.09557647
43,0,-0.11283687,7.020175
43,0,-0.097015604,-9.660816
43,0,-0.07424579,0.17280844
43,0,-0.049788617,0.14649054
43,0,-0.18084566,1.4457548
43,0,-0.26507145,0.1430503
43,0,-0.00011841953,-9.932313
43,0,-0.016198777,-3.1432786
43,0,-0.13596165,-4.957828
43,0,-0.21274903,0.95659655
43,0,-0.19952536,0.13005638
43,0,-0.1147994,0.09967105
43,0,-0.25437412,3.2426977
43,0,0.016582683,-8.756436
43,0,-0.11004151,-9.513908
43,0,-0.33724946,-6.2979136
43,0,-0.059275515,-8.241272
43,0,-0.16948047,-4.9975715
43,0,-0.10103395,0.101418115
43,0,-0.07768328,-3.7834435
43,0,-0.21931241,9.80208
43,0,-0.14300832,-2.5362844
43,0,-0.22410198,9.764739
43,0,0.0016759261,-9.68073
43,0,-0.15255833,3.3374877
43,0,-0.007340364,-8.968082
43,0,-0.05597584,-9.226862
43,0,-0.1525774,-9.546548
43,0,-0.19234502,-3.8831522
43,0,-0.15126991,-5.280842
43,0,-0.09847852,0.06450191
43,0,-0.045692366,0.06836951
43,0,0.02036234,-9.0117855
43,0,-0.13919845,3.4519002
43,0,-0.37663296,10.8446455
43,0,-0.28673965,9.78642
43,0,-0.2603849,9.878719
43,0,5.34768,0.09078026
43,0,0.19868991,-8.846669
43,0,0.6743555,1.1813697
43,0,-0.2800092,7.415767
43,0,-0.28551272,10.838056
43,0,-0.17134869,2.7789333
43,0,-0.3434773,7.5236216
43,0,-0.13698253,4.0053806
43,0,-0.050801028,0.38301194
43,0,0.012111843,6.972949
43,0,-0.25265846,9.453623
43,0,-0.28411603,0.09250497
43,0,-0.2122386,-8.814807
43,0,-0.24267837,7.2143464
43,0,-0.28492177,9.86769
43,0,-0.07360719,-10.551018
43,0,-0.29933932,9.3805065
43,0,-0.2088651,-2.5022688
43,0,-0.26011294,-8.338286
43,0,-0.13372265,-0.03984932
43,0,-0.14744917,1.471713
43,0,-0.119348444,7.63997
43,0,0.18307406,-10.72936
43,0,-0.2852785,0.12017351
43,0,-0.37053725,5.597932
43,0,-0.06830461,-2.8472784
43,0,0.03742311,-10.206501
43,0,0.10036058,0.11317111
43,0,0.00079802424,10.228735
43,0,0.09579203,2.8750727
43,0,-0.14713463,-10.390259
43,0,-0.20039055,0.1300169
43,0,-0.116867036,0.092223674
43,0,-0.15168151,-2.9484203
43,0,-0.20683855,7.198285
43,0,-0.10141369,-9.697306
43,0,-0.044386987,-11.261197
43,0,-0.17050068,9.466633
43,0,-0.032870606,-9.698996
43,0,-0.07872426,-10.08902
43,0,-0.2047523,0.27214438
43,0,-0.16904072,3.0408406
43,0,-0.15325531,-3.9575803
43,0,1.1007761,-0.100886025
43,0,-0.1310443,0.1321784
43,0,-0.12353948,-9.523693
43,0,-0.20448664,9.722989
43,0,-0.2458727,10.408409
43,0,-0.24502525,0.07671014
43,0,0.00070787966,10.467
43,0,-0.09861509,-0.033768415
43,0,-0.17266284,0.14054273
43,0,-0.19521831,0.040057905
43,0,-0.17587101,0.13635355
43,0,-0.18739617,-9.338031
43,0,-0.2370944,0.06814615
43,0,-0.14670426,-6.3962507
43,0,-0.09456006,3.0990987
43,0,-0.17216665,9.568791
43,0,-0.20240441,-0.17984454
43,0,-0.17489065,-8.536146
43,0,-0.16898704,-4.233203
43,0,-0.13816674,-9.530537
43,0,-0.1240076,-9.675769
43,0,-0.009788096,-2.2192562
43,0,-0.014412299,0.6431677
43,0,-0.32351688,9.184144
43,0,0.2478905,-11.796893
43,0,0.10347227,-3.2144506
