tau,label,tsne1,tsne2
42,0,22.295095,-37.05904
42,1,-43.26909,-40.558887
42,0,-39.422268,59.767815
42,0,15.504813,-65.576416
42,0,-29.343662,68.374245
42,0,-11.378846,-51.386784
42,0,40.706085,-11.629634
42,0,-50.015724,45.17694
42,0,75.23867,-12.085405
42,1,-40.051754,-35.168877
42,0,-82.85344,-3.194449
42,0,75.747246,-17.468767
42,0,10.5271435,16.610374
42,0,6.5979643,11.491124
42,0,-27.759602,16.619446
42,0,-17.882187,-7.31725
42,0,-58.25036,48.24711
42,0,92.31513,1.7511173
42,0,25.02065,59.783054
42,0,-17.584352,-34.782467
42,1,-60.151512,-20.371029
42,1,-63.456116,-23.698353
42,0,12.234766,15.819945
42,1,-47.05942,-34.13092
42,0,17.667894,61.415634
42,0,45.369724,-47.307602
42,0,25.397131,-14.142949
42,0,-5.0921474,11.485167
42,0,-18.161348,15.876097
42,0,-41.035984,65.208786
42,0,-24.844,-18.63679
42,0,39.619446,-9.672642
42,0,38.457306,-56.1689
42,1,-69.27491,-21.551275
42,0,0.2935103,-46.408283
42,0,77.48064,11.033206
42,0,38.460667,-34.739204
42,0,-5.6093345,-9.593396
42,0,-68.006226,46.650833
42,0,-12.299582,31.274506
42,0,11.426038,16.780828
42,0,-6.4573364,-11.705224
42,1,-21.688038,17.961521
42,0,24.230963,59.20215
42,0,39.781204,-51.3333
42,0,-21.616652,-0.89148617
42,0,-21.771776,69.98132
42,0,-29.653412,66.56721
42,0,41.204475,-54.046886
42,0,-54.557934,30.490746
42,0,-34.906513,7.400599
42,0,12.806096,37.66964
42,0,-10.38026,-67.228386
42,0,21.99259,-67.69723
42,0,-67.51784,18.94197
42,0,-83.31077,-5.6276665
42,0,-19.652826,66.06271
42,0,19.84868,64.411766
42,0,-42.58296,60.317562
42,0,41.563774,-49.7446
42,1,5.992347,9.4765005
42,1,48.299812,51.75761
42,1,30.610357,-32.923378
42,0,55.139404,-31.04411
42,0,-21.80622,1.9626404
42,0,-25.594627,2.7359061
42,0,75.09055,11.986147
42,0,41.83947,-52.67842
42,0,38.42253,-55.695866
42,0,-4.763957,-29.04442
42,0,-21.953114,18.10451
42,0,-1.0803434,56.311306
42,0,16.613134,-68.276115
42,0,-16.07576,-34.7974
42,0,-50.09341,46.203766
42,0,-10.467511,-5.310475
42,0,-50.916424,30.638283
42,0,17.100298,6.1286316
42,0,-0.19110985,-30.628265
42,1,-57.232452,-18.6682
42,0,-1.5573955,53.998703
42,0,-59.06656,24.265188
42,0,-22.558058,68.8878
42,0,60.983646,-13.565727
42,0,106.87197,-2.382286
42,0,-52.232174,28.718765
42,0,49.00802,51.455853
42,0,50.077026,58.23218
42,0,-41.10123,29.419306
42,0,-40.87628,56.020092
42,0,48.965954,-54.43892
42,0,70.31079,17.984205
42,0,-26.032274,66.32549
42,0,28.352465,32.277386
42,0,-69.59867,39.832523
42,1,-68.161125,-19.787355
42,1,-60.079185,-19.086359
42,1,-57.994675,-35.371105
42,0,-48.550217,18.13996
42,0,-39.756428,64.755066
42,0,8.404955,8.150368
42,0,-20.187073,67.13208
42,1,-44.787327,-35.62953
42,0,92.309235,1.728268
42,0,-28.864126,65.001076
42,1,-59.98592,-18.4752
42,0,-1.6193862,53.693565
42,0,-58.551125,5.912188
42,0,24.288622,-39.366627
42,0,40.978455,-54.042126
42,0,11.394824,62.47144
42,0,8.202903,62.36904
42,1,-40.0662,-35.150524
42,0,-55.003113,24.240133
42,0,73.629654,27.810448
42,0,25.798288,59.064583
42,0,42.17697,-56.26931
42,0,-27.442047,-26.773426
42,0,36.496616,19.880978
42,0,6.6784053,9.540897
42,0,36.56246,19.64767
42,0,-21.184057,67.36191
42,0,-41.844566,59.73206
42,0,-21.730032,43.060757
42,0,38.98186,-56.79534
42,0,7.9783897,25.305676
42,0,-25.07687,-2.4470046
42,0,-12.623398,-56.81385
42,1,-43.175747,-36.324703
42,0,16.632425,-13.849308
42,0,-0.4442734,-44.538223
42,0,8.6367855,62.77284
42,0,-23.19109,67.63187
42,0,1.36599,37.72038
42,0,-30.390371,38.317593
42,0,43.87097,-48.28386
42,0,-40.61171,64.71706
42,0,-22.636953,68.46194
42,1,-69.88695,-21.576761
42,0,-43.56899,52.516785
42,0,9.598123,13.24095
42,0,-37.44813,-8.016499
42,0,-9.741793,-9.084338
42,0,-43.982086,27.986038
42,0,-24.392282,25.060703
42,0,27.300528,-51.650818
42,0,41.907272,-52.672024
42,0,-28.134659,29.399761
42,0,-56.416832,26.33323
42,0,39.84627,-51.047634
42,0,15.108495,6.3668036
42,0,9.625461,-38.60466
42,0,80.30174,24.380707
42,1,-42.51202,-34.75052
42,0,11.870419,17.27816
42,0,30.529606,9.372641
42,1,-42.669277,-21.545828
42,0,3.2356207,-21.474644
42,0,-49.118603,32.07134
42,0,-43.51683,52.590107
42,0,43.329594,-55.60108
42,0,-43.082603,63.973846
42,0,2.315048,8.013317
42,0,68.624985,31.111559
42,0,-25.960928,-40.244812
42,1,-22.029919,30.001577
42,0,-10.83783,-2.2805572
42,1,-9.525149,-58.208294
42,0,-48.194157,29.908987
42,0,12.207368,-39.293114
42,1,-51.665188,-20.922232
42,0,74.3862,10.531273
42,0,34.21181,37.032715
42,0,6.80319,19.046442
42,0,-0.39725813,-48.811493
42,1,-11.150046,33.621784
42,0,18.0008,-55.352554
42,0,16.98845,63.77211
42,0,12.221232,15.832884
42,0,72.668945,15.063548
42,0,-41.188293,27.085032
42,0,38.068417,-55.19995
42,0,30.333029,-42.775616
42,0,-17.114256,-4.9518795
42,0,81.27387,26.07641
42,0,105.92795,-2.1911385
42,0,81.146164,25.789139
42,0,81.25555,24.923325
42,0,81.228966,25.01496
42,0,33.210125,-4.057743
42,0,-5.702244,-14.758296
42,0,44.65504,-50.861958
42,0,-52.413116,27.052465
42,1,-43.85021,-24.193937
42,0,-15.654577,56.135063
42,0,-15.898406,48.51398
42,0,-20.96231,67.47492
42,0,18.670616,-13.278207
42,0,-41.684757,62.85083
42,0,106.931335,-2.3287706
42,1,-67.376785,-21.194956
42,0,16.970345,-71.54154
42,0,-29.14168,67.33276
42,0,12.570855,-39.595093
42,0,-11.88508,53.842316
42,0,-41.16683,58.301163
42,0,-40.88927,68.010475
42,0,-9.393316,-56.633587
42,0,45.21687,-48.03466
42,0,73.97106,5.8673153
42,0,5.4979286,-5.898764
42,0,-2.2570467,-43.8454
42,1,-46.891014,-20.984955
42,0,-2.2433496,-38.097908
42,0,-11.254531,-5.1398554
42,0,16.682999,-55.36562
42,0,17.222303,64.43116
42,0,-67.1176,-12.783706
42,0,-17.831934,50.82951
42,0,49.044113,-57.870975
42,0,15.095827,-12.809822
42,0,25.543861,-16.261896
42,0,-23.695107,66.829994
42,0,-35.169426,6.545258
42,0,73.19091,14.718993
42,0,19.832428,64.62334
42,0,48.109737,-22.758316
42,0,44.158234,49.924637
42,0,-7.418385,-25.478495
42,0,14.600144,-49.291546
42,0,-16.214222,71.550575
42,0,19.781927,64.51394
42,0,-30.971687,10.088709
42,0,-3.5731518,10.125716
42,0,-10.924925,70.57505
42,1,-43.13634,-36.432297
42,0,34.39312,37.68595
42,0,45.97197,-57.48227
42,0,43.273197,-55.491074
42,0,42.644043,-52.28366
42,0,75.75728,-12.948339
42,0,15.814596,7.4466786
42,0,22.592468,20.782427
42,0,30.501575,-8.576542
42,0,15.701458,-69.64845
42,0,-5.9378242,-54.365765
42,1,0.115445994,-47.609848
42,0,24.396702,-39.122166
42,0,0.12537195,-66.3919
42,0,-83.06464,-4.066671
42,0,-26.355217,37.77157
42,0,38.515465,-52.734226
42,0,41.02553,-52.418655
42,0,-65.42201,20.702213
42,0,6.2822323,25.531502
42,0,47.751545,-52.681244
42,0,3.3398898,15.628564
42,0,6.245835,25.278187
42,0,-4.1410594,0.266867
42,0,-18.68971,70.19469
42,0,-38.4903,61.86715
42,0,-2.907216,-65.831604
42,0,39.74262,-10.330254
42,0,-14.808133,55.29483
42,0,-31.651297,31.835482
42,0,-15.941264,48.366314
42,1,-46.8988,-21.007248
42,0,-12.429218,-56.40113
42,0,17.049524,5.9937396
42,0,-43.48805,19.056984
42,0,-39.55782,69.11121
42,0,-16.132927,-31.244541
42,1,-57.180683,-18.557709
42,0,-43.68587,50.915047
42,0,-38.934116,65.71146
42,0,47.194572,-49.82422
42,0,10.542532,16.702885
42,0,23.913054,-16.678825
42,0,-5.5378785,14.406359
42,0,-21.939077,39.94025
42,0,-54.265656,29.333506
42,0,-33.493534,0.92219883
42,0,-33.490105,0.916522
42,0,4.611141,46.031086
42,0,4.9643545,-51.023758
42,1,-47.366253,-32.162514
42,0,36.480076,19.709177
42,0,20.779972,-13.626011
42,0,-40.365623,64.91214
42,0,0.42543375,-47.547527
42,0,-32.019238,31.888273
42,0,35.5096,11.385536
42,0,44.633472,-53.914112
42,0,-41.597603,30.564419
42,0,2.797241,12.284231
42,0,47.46595,-52.80184
42,0,4.63182,46.07718
42,0,15.772567,6.5879254
42,0,-45.336456,23.651855
42,0,-59.988308,-27.047918
42,0,-57.115078,30.88511
42,0,4.1933956,-42.249477
42,0,96.80218,-1.4075216
42,0,-15.682451,-2.4830055
42,0,98.84031,4.511056
42,0,43.813446,-56.988934
42,0,-41.286514,60.36291
42,0,8.2000885,62.30574
42,0,-13.404007,44.949192
42,0,-15.406616,67.67562
42,0,25.419962,-17.122902
42,0,47.743008,-58.807632
42,0,-55.993546,-20.852388
42,0,-26.11668,66.28531
42,0,92.29034,1.7208205
42,0,-15.554324,-0.70356655
42,0,15.852812,8.332024
42,0,-51.451103,11.772195
42,0,-40.503784,57.68618
42,0,-4.1312957,-14.786341
42,0,-43.8492,54.240456
42,0,41.730743,-57.09677
42,0,-16.11416,-4.480714
42,0,-9.838418,-21.133228
42,0,68.58118,31.049366
42,0,-30.923107,10.317344
42,0,12.880391,-34.65403
42,0,-40.50707,64.787766
42,0,8.0290165,27.68496
42,0,-38.898697,65.8612
42,0,16.671328,-71.678795
42,0,26.585442,59.44643
42,0,-13.24177,56.12334
42,1,-69.81471,-21.686146
42,0,47.493053,51.6483
42,0,-9.862254,-21.12081
42,0,-43.785164,27.612175
42,0,5.020012,-62.040855
42,1,-57.242588,-34.496326
42,0,29.109066,-15.52607
42,0,-13.005819,43.323917
42,0,48.08797,30.643234
42,0,-44.196255,53.277042
42,0,-52.980938,48.410435
42,0,21.34311,-69.02607
42,0,16.914185,5.328693
42,0,-17.552036,-34.09638
42,0,35.2586,-12.234908
42,0,97.02916,-3.5404623
42,0,-53.674065,-40.494827
42,0,26.820864,-14.969277
42,0,16.005878,26.550938
42,0,-45.413334,68.21647
42,0,-60.08905,-27.0361
42,0,50.334396,58.088306
42,0,77.11169,-20.453917
42,0,-52.714314,28.456013
42,1,-68.147064,-19.782652
42,0,-44.743694,67.82754
42,0,-21.855265,43.718582
42,0,-41.10997,57.867847
42,0,39.522522,-10.961378
42,0,21.683609,-70.08549
42,1,-68.29589,-27.638256
42,0,40.783447,-1.7406044
42,0,47.744923,-21.422813
42,0,15.910759,8.767841
42,1,-7.8398123,-55.56741
42,0,50.01936,58.164417
42,0,43.974487,-54.530052
42,0,-30.806688,65.59134
42,0,15.3208475,-74.698616
42,0,41.09221,-54.15352
42,0,-12.391904,-3.7982638
42,0,6.1036983,-33.352947
42,0,-35.871166,8.238303
42,0,22.311274,-49.438053
42,0,-42.298054,19.322594
42,0,-14.952754,-12.984336
42,0,-51.84231,46.385498
42,0,-12.633905,-54.922047
42,0,93.1427,2.4993644
42,0,-43.581463,52.437546
42,0,-39.8556,64.586555
42,0,-0.0067034406,58.014442
42,1,24.93426,9.332384
42,0,107.17931,-2.2050338
42,0,-40.40365,62.246952
42,0,12.345828,-39.47652
42,0,26.502073,59.39509
42,0,-16.405355,-17.487307
42,1,-57.69676,-35.076992
42,0,15.169674,59.779434
42,1,-60.052933,-18.12158
42,0,-23.04011,67.67046
42,0,38.38836,-56.675205
42,0,20.113283,-69.19931
42,0,46.58351,-56.46402
42,0,-63.994892,39.305298
42,0,43.199776,-0.16366479
42,0,94.38549,3.640557
42,0,-16.348953,47.797344
42,0,-15.407407,67.67457
42,0,82.73249,19.479769
42,0,105.94205,-2.1911864
42,0,28.598593,32.022457
42,0,-40.843735,26.041838
42,0,-30.118938,44.990208
42,0,-41.662125,52.83307
42,0,-40.344948,67.43971
42,0,54.268257,-29.095898
42,0,42.867718,-52.14973
42,0,-5.9528933,-14.666935
42,0,-51.000923,30.55901
42,0,-38.63456,63.41402
42,0,-0.1709393,-70.16846
42,0,-42.766926,-0.07814035
42,1,-42.858234,-24.172613
42,0,39.80502,-54.036835
42,0,-35.91829,31.451508
42,0,-32.735798,23.510897
42,0,45.40609,-49.81965
42,0,25.108212,-16.892616
42,0,14.491232,34.25929
42,0,77.79135,12.075642
42,0,72.340164,17.871414
42,0,19.951866,-69.2326
42,0,6.3739862,17.929674
42,0,-55.52464,47.141354
42,0,73.643234,27.90151
42,0,33.940968,37.0984
42,1,6.177695,13.741376
42,0,48.1707,-22.6146
42,0,37.818184,-62.015648
42,0,27.71488,11.9906845
42,0,35.742542,-13.361971
42,0,2.5224972,22.613241
42,0,31.291155,26.958069
42,0,-41.49879,60.044773
42,0,-40.83317,25.658325
42,0,-14.8300495,52.570824
42,0,-11.170576,-45.419643
42,0,39.501755,-9.244852
42,0,-67.0842,-12.794477
42,0,-41.284073,62.96418
42,1,-45.123863,21.070765
42,0,38.844543,-55.742073
42,0,28.346474,12.963613
42,0,-43.485638,66.4555
42,0,6.4343715,-47.788284
42,0,94.67349,0.3079903
42,0,-28.876797,64.42741
43,0,38.23335,36.02372
43,0,71.02497,-1.6786518
43,0,17.30049,23.47662
43,0,38.346104,35.576252
43,0,-21.77062,-22.711262
43,0,14.772662,-60.581043
43,0,-43.289536,26.369963
43,0,28.7592,-25.021965
43,0,50.33673,-3.1461804
43,0,0.25891253,-41.058323
43,0,61.300354,42.088913
43,0,28.631643,-25.289938
43,0,8.393718,-75.23045
43,0,33.71316,-20.922277
43,0,10.778299,11.309613
43,0,-11.87355,-5.7957435
43,0,-18.253088,-18.788647
43,0,16.320335,-23.890059
43,0,15.707998,-16.54476
43,0,-21.152122,-33.370422
43,0,9.580683,-17.480635
43,0,51.215965,-4.0439086
43,0,51.30493,14.473775
43,0,13.34734,-56.682972
43,0,15.358366,-21.108032
43,0,17.433178,-62.93937
43,0,70.71888,-1.9643339
43,0,-19.152882,-15.899571
43,0,16.052841,-24.458706
43,0,-3.129871,24.885906
43,0,-0.68493795,-55.67767
43,0,2.4417484,-69.26411
43,0,18.126793,25.543922
43,0,3.0999844,23.5712
43,0,28.660273,-25.239391
43,0,-1.2659041,-65.15481
43,0,-7.250742,-71.16922
43,0,50.778282,5.8442225
43,0,-19.06207,-15.900156
43,0,37.53586,35.877243
43,0,25.802132,17.759645
43,0,28.849113,-24.785847
43,0,-17.370852,-6.9236693
43,0,28.875475,-24.917517
43,0,11.235923,-6.029317
43,0,-3.3632839,24.642122
43,0,58.43493,8.917662
43,0,58.300457,15.109193
43,0,-2.5960066,-67.61441
43,0,59.12139,10.258076
43,0,-23.955812,-33.935333
43,0,58.137768,17.535244
43,0,-22.665722,-6.8791957
43,0,6.1112585,-14.855626
43,0,5.318996,-15.382424
43,0,-2.1806033,-74.24634
43,0,1.0094455,-58.174988
43,0,16.746735,-58.59806
43,0,55.874184,18.538517
43,0,37.93819,36.900845
43,0,69.37612,-1.6904396
43,0,3.6415505,-66.90499
43,0,11.487722,-68.93008
43,0,4.411441,19.724155
43,0,8.112071,-75.50421
43,0,-15.531679,22.021767
43,0,-14.6517105,-37.737934
43,0,-22.259338,-31.161804
43,0,3.8490725,-66.96081
43,0,12.947373,-7.923939
43,0,60.348236,16.724966
43,0,69.94433,-0.8785114
43,0,38.81113,38.09282
43,0,17.746523,-23.15687
43,0,62.82064,15.793306
43,0,10.563298,-59.759266
43,0,33.56313,14.289309
43,0,18.841612,1.1799508
43,0,10.778939,-56.88893
43,0,16.821392,-9.631516
43,0,21.402405,-36.602253
43,0,44.62591,-33.240562
43,0,-2.356688,-53.689236
43,0,-4.4597883,2.3448915
43,0,-0.64491946,-61.351532
43,0,16.192238,-57.17339
43,0,61.315723,19.886059
43,0,58.3646,8.410885
43,0,26.947447,42.32613
43,0,28.733412,-25.091808
43,0,5.295686,-67.8638
43,0,14.635429,-21.677788
43,0,15.757895,-56.76321
43,0,-0.23749356,-7.687469
43,0,-20.066458,-11.922224
43,0,-17.962566,39.08911
43,0,28.869364,-24.794445
43,0,6.109421,-14.816309
43,0,16.951128,17.150816
43,0,8.658702,7.7570996
43,0,12.6364975,-58.86435
43,0,-25.389194,-20.653238
43,0,-21.399416,-7.1409335
43,0,-23.74396,-13.656596
43,0,0.123520575,-12.878881
43,0,21.044018,36.770504
43,0,62.0699,18.797579
43,0,13.704743,34.772297
43,0,14.352813,35.56084
43,0,51.922653,5.940126
43,0,0.35015956,-39.473984
43,0,67.11334,-2.947793
43,0,61.096447,-2.8399727
43,0,-28.769283,23.568571
43,0,21.094685,-21.288803
43,0,58.57352,4.242452
43,0,33.75196,-20.962492
43,0,-28.832409,23.375383
43,0,23.021532,-9.811956
43,0,-22.050797,-31.983826
43,0,38.329967,35.6337
43,0,-0.20053388,-61.360935
43,0,-2.6712592,-63.43673
43,0,-40.493176,1.6072699
43,0,38.811134,38.093998
43,0,14.741239,11.295936
43,0,65.275314,-1.3232244
43,0,38.374714,35.67724
43,0,3.4463973,16.050217
43,0,-20.567724,-16.464603
43,0,58.262867,15.141448
43,0,2.6706522,-17.068314
43,0,27.991602,41.349583
43,0,3.8146698,-70.33319
43,0,-3.1927195,-60.743256
43,0,49.66503,13.524037
43,1,13.12499,-61.535065
43,0,21.514668,-26.804823
43,1,-24.706438,-38.299885
43,0,70.22381,-1.6865935
43,0,-5.4839177,-40.46856
43,0,2.9214542,12.894394
43,0,24.267906,-3.4900546
43,0,-6.168486,-54.724537
43,0,-11.231547,-3.1123211
43,0,64.94272,-3.7153027
43,0,3.7258174,-65.54631
43,0,-3.0315685,-30.489113
43,0,42.395844,4.911107
43,0,48.36726,18.133202
43,0,48.704857,-27.64533
43,0,52.36228,-3.3875046
43,0,0.1588481,-54.485718
43,0,-4.1064034,-67.19324
43,0,56.709206,2.41773
43,0,10.937369,-63.87443
43,0,-3.756182,24.958313
43,0,61.626995,40.441063
43,0,-0.88758326,-15.494559
43,0,-12.482658,1.47306
43,0,51.837505,-33.04374
43,0,18.230484,-58.532608
43,0,5.9236913,-54.56804
43,0,52.421406,12.211806
43,0,19.991018,-61.215218
43,0,7.9620256,6.1712313
43,0,-1.0355439,-63.537987
43,0,57.833313,12.354646
43,0,49.808117,-1.5725335
43,0,59.085297,-34.362396
43,0,1.4113144,-54.874073
43,0,6.257947,-55.151737
43,0,49.78236,8.899067
43,0,10.584801,-57.545147
43,0,49.366047,-44.882885
43,0,-35.219185,17.495028
43,0,-3.491085,-56.3342
43,0,60.64223,-29.68584
43,0,-19.616884,-29.568455
43,0,12.87759,-20.558966
43,0,62.08769,20.57603
43,0,-1.8155936,-16.433342
43,0,38.11762,31.11113
43,0,45.352104,9.228928
43,0,-21.712055,-34.293987
43,0,18.282322,25.704014
43,0,-19.696991,41.187477
43,0,19.763424,-36.68803
43,0,21.596516,21.574331
43,0,67.77254,-4.723705
43,0,11.389698,13.470803
43,0,18.563847,-63.085476
43,0,49.509373,-45.172974
43,0,48.602093,-52.721558
43,0,48.698406,14.895151
43,0,16.602577,22.883293
43,0,13.929435,-56.58297
43,0,17.753801,-62.109615
43,0,16.136368,22.313229
43,0,51.215374,19.978453
43,0,16.122871,30.10464
43,0,0.2921373,-70.980194
43,0,70.32628,-2.7360947
43,0,-38.415585,26.935936
43,0,52.233612,-44.787907
43,0,13.261548,21.445103
43,0,58.395428,17.741049
43,0,52.4059,-3.4223073
43,0,63.019764,40.985035
43,0,-5.381926,-57.730495
43,0,27.967093,42.30428
43,0,9.887557,6.933801
43,0,57.69819,20.37557
43,0,21.003437,36.77572
43,0,-1.1275214,-68.366135
43,0,4.9557405,-73.59064
43,0,44.637306,-29.123959
43,0,4.487928,-74.1488
43,0,17.3231,-62.55855
43,0,28.726654,-25.100563
43,0,16.532713,-63.003
43,0,17.519863,-66.522606
43,0,17.954088,24.070385
43,0,1.2888994,-72.21327
43,0,58.411232,8.131878
43,0,-5.4063187,-2.760443
43,0,-7.220174,24.569218
43,0,-0.6362331,-14.358729
43,0,15.910961,-25.127764
43,0,37.67018,36.13658
43,0,65.939026,-3.7732587
43,0,56.307575,8.881593
43,0,-3.4693773,24.89374
43,0,20.919018,-36.71028
43,0,-23.686823,-34.148808
43,0,55.47572,18.768421
43,0,3.8860056,-11.35096
43,0,1.181274,-67.07279
43,0,-0.64062846,-59.405743
43,0,18.13153,25.353474
43,0,3.1882415,-67.966225
43,0,37.82348,18.241291
43,0,8.198079,4.4416714
43,0,4.4014516,-69.06655
43,0,60.019623,7.787509
43,0,50.321968,-26.10159
43,0,61.22316,-32.15027
43,0,-3.8604128,24.959764
43,0,52.495525,6.0981984
43,0,15.541479,-56.668034
43,0,60.465702,18.839308
43,0,18.22865,24.594631
43,0,-3.1541226,-73.61038
43,0,52.72081,12.696278
43,0,38.218273,36.17307
43,0,14.878053,14.201029
43,0,18.425573,-58.51838
43,0,51.811302,-1.7760928
43,0,65.50877,14.406138
43,0,51.273514,-33.68458
43,0,-2.6640253,-33.91455
43,0,-0.096549764,-7.8814797
43,0,7.360748,-77.22372
43,0,1.5311269,-72.896545
43,0,9.315919,8.898986
43,0,63.28887,19.581417
43,0,20.076746,-61.190468
43,0,35.48036,-4.362537
43,0,-16.349888,54.537964
43,0,-37.021404,-36.963387
43,0,66.91542,-3.1268363
43,0,28.772423,-24.97114
43,0,2.8001475,-67.43098
43,0,21.534779,-26.834827
43,0,10.254376,-77.68998
43,0,21.520864,-26.814665
43,1,-29.337883,-28.863785
43,0,71.47246,-4.38758
43,0,31.013327,4.8817277
43,0,3.6061373,-61.340263
43,0,15.6990795,-56.81373
43,0,-0.93845195,-16.993671
43,0,5.7648363,-52.941162
43,0,-1.8022766,-54.962833
43,0,-4.4600897,-9.533184
43,0,-22.210829,-34.515095
43,0,-3.3455122,-70.73336
43,0,19.04314,7.744275
43,0,62.280525,45.276478
43,0,14.106487,-60.97465
43,0,16.120134,30.05098
43,0,20.304333,-13.377866
43,0,64.20652,-7.816385
43,0,27.448338,42.305466
43,0,0.17403479,-12.831748
43,0,-22.773722,8.716601
43,0,52.84836,-48.226707
43,0,59.595066,17.052547
43,0,42.751335,-29.461992
43,0,1.9557807,-27.588087
43,0,69.96757,-1.5568528
43,0,-20.444487,-34.50391
43,0,61.33435,15.381816
43,0,5.9008646,-14.986781
43,0,-17.575815,13.638794
43,0,27.195644,42.33722
43,0,18.34012,-58.570007
43,0,6.5376844,23.332043
43,0,37.42068,36.02411
43,0,28.09588,42.89754
43,0,3.1210105,-40.037827
43,0,43.969296,50.227833
43,0,38.65452,0.099312864
43,0,3.2260523,-58.119324
43,0,64.74279,-1.0192957
43,0,14.74811,-21.819685
43,0,16.029829,-24.57691
43,0,12.257032,-7.96413
43,0,-23.638422,-30.870451
43,0,51.673855,16.529783
43,0,-25.731691,-37.641956
43,0,6.5684586,-69.486755
43,0,44.28815,50.298897
43,0,6.627022,-70.19318
43,0,15.990299,-57.01956
43,0,70.72279,1.0314047
43,0,16.643671,-22.277088
43,0,32.267403,22.072279
43,0,57.80146,12.280292
43,0,-25.22379,-15.784223
43,0,18.773539,-4.9302063
43,0,31.153782,14.626486
43,0,-8.917589,-64.34562
43,0,38.080723,-52.72482
43,0,33.735184,-44.049126
43,0,27.35637,-22.099617
43,0,10.130416,-9.304912
43,0,4.1573744,-4.8894844
43,0,0.43703157,-66.64303
43,0,17.669954,-62.084793
43,0,56.884663,4.596609
43,0,57.711693,9.452191
43,0,22.712399,-32.68325
43,0,19.997627,-35.611107
43,0,41.67135,3.6130087
43,0,4.4015303,-69.54204
43,0,10.426473,-20.662155
43,0,58.45361,14.983459
43,0,-29.309362,21.543964
43,0,61.63641,44.88943
43,0,6.350782,-70.60875
43,0,-24.624683,-35.05924
43,0,-4.041875,-56.87717
43,0,4.3150263,-71.27423
43,0,-11.376093,7.092273
43,0,66.12154,12.748191
43,0,64.916794,4.3841686
43,0,-0.88244027,-65.96482
43,0,5.9491467,-69.74232
43,1,-41.467793,-28.263458
43,0,51.045025,13.933506
43,0,21.1977,21.601046
43,0,50.327507,14.372512
43,0,18.27428,-62.977467
43,0,4.4168506,19.772652
43,0,-30.28383,16.723951
43,0,-23.959776,-21.308386
43,0,-12.754273,2.27953
43,0,14.331568,11.8609705
43,0,21.554548,3.6639025
43,0,12.244248,31.26908
43,0,9.137215,-0.5508034
43,0,0.26670268,-54.498413
43,0,32.609867,12.172965
43,0,7.6254697,5.7107377
43,0,61.83449,18.223032
43,0,16.722166,-22.592157
43,1,17.760899,46.597996
43,0,51.759598,-3.010672
43,0,28.405703,42.703304
43,0,-23.943708,-41.298424
43,0,-0.13044713,-61.62946
43,0,58.35111,16.900604
43,0,-0.82368094,-55.542156
43,0,-53.721508,-12.72599
43,0,10.089248,-25.596075
43,0,-0.9089336,-79.06159
43,0,64.78354,-1.1606623
43,0,11.216345,-19.319302
43,0,-23.30163,-31.70767
43,0,-23.657879,-34.142193
43,0,27.410034,41.668316
43,0,38.056515,36.26519
43,0,38.504196,35.969578
43,0,69.129585,-2.7688632
43,0,5.4925056,-70.08449
43,0,34.962135,-47.176365
43,0,35.692856,-45.0366
43,0,-19.997208,-14.8837805
43,0,-6.500875,-7.761772
43,0,4.014815,-74.618195
43,0,11.910261,4.4898057
43,0,0.23300055,-39.05607
43,0,-23.62667,-30.960024
43,0,39.16611,-26.190754
43,0,33.851788,-47.040947
43,0,19.863117,-35.752502
43,0,-1.1151983,-58.196217
43,0,-0.08281327,-67.20033
43,0,-7.022314,-62.73514
43,0,1.6931366,-54.829308
43,0,6.633045,-62.274452
43,0,60.5766,-32.32617
43,0,-24.311275,-35.054184
43,0,61.972622,16.320694
43,0,-30.579638,-27.924192
43,0,61.672356,15.264468
43,0,5.6104693,-70.90252
43,0,22.323732,-12.880916
43,0,10.2539215,-64.088646
43,0,-3.876929,-72.49872
43,0,-2.712905,-70.19743
43,0,-4.936967,-43.914337
43,0,-3.6306837,-54.487713
43,0,60.062847,-34.735558
43,0,59.250164,-33.994965
43,0,-3.8942418,-55.681664
43,0,9.478644,8.053162
43,0,68.418,-2.9395316
43,0,59.512882,14.286533
43,0,58.695362,11.7120285
43,0,-12.499359,1.5178359
43,0,16.450119,-65.04191
43,0,16.952026,17.14351
43,0,52.934605,-0.33642423
43,0,71.37762,-1.4884566
43,0,30.87337,14.86965
43,0,52.93587,-0.33977744
43,0,21.913168,-36.889973
43,0,-23.042908,-32.00456
43,0,18.274445,7.3186903
43,0,53.6413,17.064383
43,0,-47.663254,-25.949673
43,0,3.813664,-64.907036
43,0,50.946766,-4.346126
43,0,58.608105,8.296976
43,0,-0.726137,-55.567043
43,0,56.93032,6.5433183
43,0,-1.4830347,-47.796124
43,0,4.727772,-61.92831
43,0,-4.4092274,2.9034219
43,0,-23.344429,-31.739706
43,0,54.538136,6.7789516
43,0,19.933382,-61.224377
43,0,-42.09932,-24.28172
43,0,24.202702,-1.4170393
43,0,13.339187,-7.895416
43,0,5.004068,-66.49113
43,0,43.456028,48.309795
43,0,65.45751,13.846477
43,0,18.965565,26.38063
43,0,-2.940692,-55.892418
43,0,-25.37625,-41.007042
43,0,60.963894,-32.233826
43,0,-1.1479329,-46.248714
43,0,50.29641,-1.6986853
43,0,4.9040275,-69.92152
43,0,-2.3610601,-55.128105
43,0,51.464275,16.099966
